id,target
82284,0
82285,0
82286,0
82287,0
82288,1
82289,1
82290,1
82291,1
82292,0
82293,1
82294,0
82295,0
82296,0
82297,1
82298,0
82299,0
82300,1
82301,1
82302,0
82303,0
82304,0
82305,0
82306,0
82307,1
82308,1
82309,0
82310,1
82311,0
82312,0
82313,1
82314,0
82315,1
82316,0
82317,1
82318,1
82319,0
82320,1
82321,0
82322,0
82323,1
82324,1
82325,1
82326,0
82327,1
82328,0
82329,0
82330,0
82331,1
82332,0
82333,0
82334,0
82335,0
82336,1
82337,0
82338,0
82339,1
82340,1
82341,1
82342,0
82343,1
82344,1
82345,0
82346,1
82347,0
82348,0
82349,1
82350,0
82351,1
82352,0
82353,1
82354,0
82355,0
82356,0
82357,1
82358,1
82359,1
82360,1
82361,0
82362,1
82363,0
82364,1
82365,1
82366,1
82367,0
82368,1
82369,0
82370,1
82371,1
82372,1
82373,0
82374,1
82375,1
82376,1
82377,0
82378,1
82379,0
82380,1
82381,1
82382,1
82383,0
82384,1
82385,1
82386,1
82387,1
82388,1
82389,0
82390,0
82391,1
82392,1
82393,1
82394,0
82395,0
82396,0
82397,1
82398,1
82399,0
82400,0
82401,0
82402,1
82403,0
82404,1
82405,1
82406,1
82407,0
82408,0
82409,1
82410,0
82411,0
82412,1
82413,0
82414,0
82415,1
82416,0
82417,0
82418,0
82419,1
82420,1
82421,1
82422,0
82423,0
82424,1
82425,1
82426,0
82427,0
82428,1
82429,1
82430,0
82431,0
82432,0
82433,0
82434,1
82435,1
82436,0
82437,1
82438,0
82439,1
82440,1
82441,1
82442,0
82443,0
82444,0
82445,1
82446,1
82447,1
82448,0
82449,0
82450,0
82451,1
82452,0
82453,1
82454,1
82455,0
82456,1
82457,1
82458,0
82459,0
82460,0
82461,1
82462,1
82463,0
82464,0
82465,0
82466,0
82467,0
82468,0
82469,1
82470,1
82471,1
82472,0
82473,1
82474,0
82475,1
82476,1
82477,0
82478,0
82479,1
82480,1
82481,1
82482,0
82483,0
82484,0
82485,0
82486,0
82487,1
82488,1
82489,0
82490,1
82491,0
82492,0
82493,1
82494,1
82495,1
82496,1
82497,1
82498,1
82499,1
82500,0
82501,0
82502,1
82503,1
82504,0
82505,1
82506,1
82507,1
82508,0
82509,0
82510,1
82511,1
82512,1
82513,0
82514,1
82515,0
82516,1
82517,1
82518,0
82519,0
82520,1
82521,0
82522,1
82523,1
82524,1
82525,0
82526,1
82527,0
82528,1
82529,1
82530,0
82531,0
82532,1
82533,0
82534,0
82535,0
82536,1
82537,0
82538,1
82539,0
82540,1
82541,1
82542,0
82543,1
82544,1
82545,1
82546,1
82547,0
82548,1
82549,0
82550,1
82551,1
82552,1
82553,0
82554,1
82555,1
82556,0
82557,0
82558,0
82559,1
82560,1
82561,1
82562,1
82563,1
82564,1
82565,1
82566,1
82567,1
82568,1
82569,1
82570,0
82571,1
82572,1
82573,0
82574,0
82575,1
82576,0
82577,1
82578,1
82579,0
82580,0
82581,0
82582,0
82583,0
82584,1
82585,1
82586,1
82587,1
82588,1
82589,0
82590,0
82591,1
82592,1
82593,1
82594,1
82595,0
82596,1
82597,0
82598,0
82599,1
82600,1
82601,0
82602,0
82603,0
82604,1
82605,1
82606,1
82607,0
82608,0
82609,1
82610,0
82611,1
82612,0
82613,1
82614,1
82615,0
82616,1
82617,0
82618,1
82619,0
82620,1
82621,1
82622,0
82623,1
82624,0
82625,1
82626,0
82627,0
82628,0
82629,0
82630,1
82631,1
82632,0
82633,1
82634,0
82635,1
82636,0
82637,0
82638,0
82639,0
82640,0
82641,0
82642,0
82643,1
82644,1
82645,1
82646,0
82647,1
82648,0
82649,0
82650,1
82651,1
82652,1
82653,1
82654,0
82655,0
82656,0
82657,1
82658,1
82659,0
82660,0
82661,0
82662,0
82663,1
82664,1
82665,1
82666,0
82667,1
82668,1
82669,1
82670,1
82671,0
82672,1
82673,1
82674,0
82675,1
82676,1
82677,0
82678,1
82679,1
82680,0
82681,1
82682,1
82683,0
82684,0
82685,0
82686,1
82687,1
82688,0
82689,1
82690,1
82691,0
82692,0
82693,1
82694,1
82695,0
82696,1
82697,1
82698,1
82699,1
82700,0
82701,0
82702,1
82703,1
82704,1
82705,0
82706,0
82707,1
82708,1
82709,1
82710,1
82711,0
82712,1
82713,1
82714,1
82715,1
82716,1
82717,0
82718,0
82719,0
82720,0
82721,1
82722,0
82723,1
82724,0
82725,1
82726,0
82727,0
82728,1
82729,0
82730,1
82731,1
82732,1
82733,1
82734,1
82735,1
82736,0
82737,1
82738,1
82739,1
82740,1
82741,0
82742,1
82743,0
82744,0
82745,1
82746,1
82747,0
82748,0
82749,0
82750,1
82751,0
82752,1
82753,1
82754,1
82755,1
82756,1
82757,0
82758,0
82759,1
82760,1
82761,0
82762,0
82763,0
82764,0
82765,1
82766,0
82767,1
82768,1
82769,0
82770,1
82771,0
82772,1
82773,0
82774,1
82775,0
82776,1
82777,1
82778,0
82779,0
82780,0
82781,1
82782,0
82783,1
82784,0
82785,1
82786,1
82787,1
82788,0
82789,1
82790,0
82791,1
82792,0
82793,1
82794,0
82795,1
82796,1
82797,1
82798,0
82799,1
82800,1
82801,0
82802,1
82803,0
82804,1
82805,0
82806,0
82807,0
82808,1
82809,1
82810,1
82811,1
82812,1
82813,1
82814,0
82815,0
82816,0
82817,1
82818,1
82819,1
82820,1
82821,0
82822,1
82823,1
82824,0
82825,0
82826,1
82827,0
82828,1
82829,1
82830,0
82831,0
82832,1
82833,0
82834,1
82835,1
82836,1
82837,1
82838,0
82839,0
82840,1
82841,1
82842,1
82843,1
82844,1
82845,1
82846,1
82847,1
82848,1
82849,1
82850,0
82851,0
82852,0
82853,1
82854,1
82855,1
82856,1
82857,1
82858,1
82859,1
82860,0
82861,1
82862,1
82863,0
82864,0
82865,0
82866,1
82867,1
82868,1
82869,1
82870,1
82871,0
82872,0
82873,0
82874,1
82875,0
82876,0
82877,1
82878,1
82879,0
82880,1
82881,0
82882,1
82883,1
82884,0
82885,0
82886,0
82887,0
82888,0
82889,1
82890,1
82891,1
82892,1
82893,1
82894,1
82895,0
82896,0
82897,1
82898,0
82899,1
82900,1
82901,1
82902,1
82903,1
82904,1
82905,0
82906,0
82907,1
82908,0
82909,0
82910,1
82911,0
82912,0
82913,1
82914,0
82915,0
82916,0
82917,1
82918,0
82919,1
82920,0
82921,1
82922,1
82923,1
82924,0
82925,0
82926,0
82927,1
82928,0
82929,0
82930,0
82931,0
82932,0
82933,1
82934,0
82935,0
82936,0
82937,1
82938,0
82939,0
82940,1
82941,1
82942,1
82943,1
82944,0
82945,0
82946,1
82947,0
82948,0
82949,0
82950,0
82951,0
82952,0
82953,1
82954,1
82955,1
82956,1
82957,0
82958,1
82959,1
82960,1
82961,1
82962,0
82963,0
82964,1
82965,1
82966,0
82967,0
82968,0
82969,1
82970,0
82971,1
82972,0
82973,0
82974,0
82975,1
82976,0
82977,1
82978,1
82979,1
82980,0
82981,1
82982,0
82983,0
82984,0
82985,0
82986,1
82987,1
82988,1
82989,0
82990,0
82991,0
82992,0
82993,1
82994,1
82995,1
82996,1
82997,1
82998,0
82999,0
83000,1
83001,1
83002,0
83003,0
83004,0
83005,0
83006,1
83007,0
83008,0
83009,0
83010,1
83011,0
83012,0
83013,0
83014,1
83015,0
83016,1
83017,0
83018,1
83019,1
83020,1
83021,1
83022,0
83023,1
83024,0
83025,0
83026,1
83027,1
83028,1
83029,0
83030,0
83031,0
83032,0
83033,0
83034,0
83035,1
83036,0
83037,0
83038,0
83039,1
83040,1
83041,0
83042,1
83043,1
83044,0
83045,1
83046,0
83047,0
83048,0
83049,0
83050,0
83051,1
83052,1
83053,0
83054,0
83055,0
83056,1
83057,0
83058,1
83059,1
83060,0
83061,0
83062,0
83063,1
83064,1
83065,1
83066,1
83067,1
83068,1
83069,0
83070,0
83071,1
83072,1
83073,1
83074,1
83075,0
83076,1
83077,0
83078,1
83079,1
83080,0
83081,0
83082,0
83083,1
83084,1
83085,1
83086,1
83087,1
83088,1
83089,1
83090,1
83091,1
83092,0
83093,1
83094,1
83095,0
83096,1
83097,0
83098,1
83099,1
83100,1
83101,1
83102,1
83103,1
83104,1
83105,1
83106,1
83107,1
83108,1
83109,0
83110,1
83111,0
83112,1
83113,0
83114,0
83115,0
83116,0
83117,1
83118,0
83119,0
83120,0
83121,1
83122,1
83123,0
83124,0
83125,0
83126,1
83127,0
83128,0
83129,0
83130,1
83131,1
83132,1
83133,0
83134,1
83135,1
83136,1
83137,0
83138,1
83139,0
83140,1
83141,0
83142,1
83143,1
83144,1
83145,0
83146,0
83147,1
83148,1
83149,1
83150,1
83151,0
83152,1
83153,0
83154,1
83155,0
83156,1
83157,1
83158,0
83159,0
83160,1
83161,0
83162,1
83163,0
83164,0
83165,1
83166,0
83167,0
83168,0
83169,0
83170,0
83171,0
83172,1
83173,0
83174,1
83175,1
83176,0
83177,1
83178,1
83179,1
83180,1
83181,1
83182,0
83183,1
83184,0
83185,1
83186,1
83187,0
83188,0
83189,0
83190,0
83191,0
83192,1
83193,0
83194,1
83195,0
83196,0
83197,0
83198,1
83199,0
83200,1
83201,1
83202,0
83203,1
83204,1
83205,0
83206,0
83207,0
83208,1
83209,0
83210,1
83211,0
83212,0
83213,1
83214,1
83215,0
83216,0
83217,1
83218,0
83219,1
83220,1
83221,1
83222,1
83223,0
83224,1
83225,1
83226,0
83227,1
83228,0
83229,0
83230,1
83231,0
83232,1
83233,0
83234,1
83235,1
83236,0
83237,0
83238,1
83239,0
83240,1
83241,0
83242,1
83243,1
83244,1
83245,0
83246,0
83247,1
83248,1
83249,0
83250,1
83251,1
83252,0
83253,1
83254,1
83255,1
83256,0
83257,0
83258,1
83259,1
83260,0
83261,0
83262,1
83263,1
83264,0
83265,1
83266,0
83267,0
83268,0
83269,1
83270,0
83271,1
83272,0
83273,1
83274,1
83275,1
83276,0
83277,0
83278,1
83279,0
83280,1
83281,1
83282,1
83283,0
83284,1
83285,0
83286,1
83287,1
83288,1
83289,1
83290,1
83291,1
83292,1
83293,0
83294,0
83295,1
83296,0
83297,1
83298,1
83299,0
83300,0
83301,0
83302,1
83303,0
83304,0
83305,0
83306,1
83307,1
83308,0
83309,0
83310,1
83311,0
83312,0
83313,1
83314,1
83315,1
83316,1
83317,0
83318,0
83319,0
83320,0
83321,1
83322,0
83323,0
83324,0
83325,1
83326,0
83327,1
83328,0
83329,0
83330,1
83331,1
83332,1
83333,1
83334,1
83335,0
83336,0
83337,0
83338,1
83339,1
83340,1
83341,1
83342,0
83343,0
83344,1
83345,1
83346,1
83347,0
83348,1
83349,1
83350,0
83351,0
83352,1
83353,1
83354,0
83355,0
83356,0
83357,1
83358,1
83359,1
83360,0
83361,0
83362,1
83363,0
83364,0
83365,0
83366,0
83367,1
83368,1
83369,1
83370,0
83371,1
83372,0
83373,0
83374,1
83375,0
83376,0
83377,0
83378,0
83379,0
83380,1
83381,0
83382,1
83383,0
83384,0
83385,1
83386,0
83387,0
83388,1
83389,0
83390,0
83391,1
83392,1
83393,0
83394,0
83395,1
83396,1
83397,0
83398,0
83399,1
83400,1
83401,0
83402,0
83403,1
83404,1
83405,0
83406,0
83407,1
83408,0
83409,0
83410,0
83411,1
83412,0
83413,0
83414,0
83415,0
83416,1
83417,1
83418,0
83419,1
83420,1
83421,0
83422,0
83423,0
83424,0
83425,1
83426,0
83427,1
83428,0
83429,0
83430,1
83431,1
83432,0
83433,0
83434,1
83435,0
83436,1
83437,0
83438,0
83439,0
83440,0
83441,0
83442,0
83443,1
83444,0
83445,1
83446,0
83447,1
83448,1
83449,1
83450,0
83451,1
83452,1
83453,0
83454,1
83455,1
83456,1
83457,1
83458,1
83459,1
83460,1
83461,0
83462,1
83463,1
83464,1
83465,1
83466,1
83467,1
83468,0
83469,1
83470,1
83471,0
83472,1
83473,0
83474,1
83475,0
83476,0
83477,0
83478,1
83479,0
83480,1
83481,0
83482,1
83483,1
83484,0
83485,1
83486,1
83487,1
83488,0
83489,1
83490,1
83491,1
83492,0
83493,0
83494,1
83495,1
83496,0
83497,1
83498,0
83499,1
83500,0
83501,0
83502,1
83503,1
83504,1
83505,1
83506,0
83507,0
83508,1
83509,0
83510,0
83511,0
83512,1
83513,1
83514,0
83515,0
83516,1
83517,1
83518,0
83519,0
83520,1
83521,1
83522,1
83523,1
83524,1
83525,1
83526,0
83527,1
83528,1
83529,0
83530,1
83531,0
83532,1
83533,0
83534,1
83535,1
83536,1
83537,1
83538,1
83539,0
83540,0
83541,0
83542,1
83543,1
83544,1
83545,0
83546,1
83547,0
83548,0
83549,1
83550,0
83551,1
83552,1
83553,1
83554,1
83555,1
83556,0
83557,1
83558,0
83559,1
83560,0
83561,1
83562,1
83563,1
83564,0
83565,0
83566,0
83567,0
83568,0
83569,1
83570,1
83571,0
83572,0
83573,0
83574,0
83575,0
83576,1
83577,1
83578,0
83579,1
83580,0
83581,0
83582,0
83583,0
83584,1
83585,1
83586,1
83587,0
83588,0
83589,1
83590,1
83591,1
83592,0
83593,0
83594,0
83595,1
83596,1
83597,0
83598,1
83599,1
83600,0
83601,1
83602,0
83603,1
83604,1
83605,1
83606,0
83607,1
83608,1
83609,1
83610,1
83611,0
83612,1
83613,1
83614,1
83615,1
83616,1
83617,0
83618,0
83619,1
83620,1
83621,0
83622,0
83623,0
83624,1
83625,0
83626,1
83627,1
83628,1
83629,0
83630,0
83631,1
83632,1
83633,1
83634,0
83635,0
83636,1
83637,1
83638,0
83639,0
83640,1
83641,0
83642,0
83643,0
83644,1
83645,1
83646,0
83647,1
83648,0
83649,1
83650,1
83651,0
83652,1
83653,1
83654,1
83655,0
83656,1
83657,0
83658,0
83659,0
83660,0
83661,0
83662,1
83663,0
83664,0
83665,1
83666,1
83667,0
83668,1
83669,0
83670,0
83671,1
83672,0
83673,1
83674,1
83675,1
83676,1
83677,1
83678,1
83679,1
83680,1
83681,1
83682,1
83683,0
83684,0
83685,0
83686,1
83687,0
83688,0
83689,0
83690,0
83691,1
83692,0
83693,0
83694,0
83695,0
83696,0
83697,0
83698,0
83699,1
83700,1
83701,1
83702,1
83703,0
83704,0
83705,1
83706,1
83707,1
83708,0
83709,0
83710,1
83711,0
83712,1
83713,0
83714,1
83715,0
83716,0
83717,0
83718,1
83719,1
83720,0
83721,0
83722,1
83723,0
83724,1
83725,1
83726,0
83727,1
83728,0
83729,1
83730,1
83731,1
83732,1
83733,1
83734,1
83735,1
83736,1
83737,0
83738,1
83739,0
83740,0
83741,0
83742,1
83743,1
83744,0
83745,0
83746,1
83747,1
83748,0
83749,1
83750,1
83751,0
83752,1
83753,0
83754,1
83755,1
83756,0
83757,0
83758,1
83759,0
83760,1
83761,0
83762,1
83763,1
83764,1
83765,0
83766,1
83767,1
83768,0
83769,0
83770,0
83771,1
83772,1
83773,0
83774,1
83775,0
83776,0
83777,0
83778,1
83779,1
83780,0
83781,1
83782,1
83783,0
83784,1
83785,1
83786,0
83787,1
83788,0
83789,1
83790,1
83791,0
83792,1
83793,0
83794,1
83795,1
83796,1
83797,0
83798,0
83799,0
83800,1
83801,1
83802,0
83803,0
83804,0
83805,1
83806,1
83807,1
83808,1
83809,1
83810,1
83811,1
83812,1
83813,1
83814,1
83815,1
83816,0
83817,0
83818,0
83819,0
83820,0
83821,0
83822,0
83823,0
83824,0
83825,1
83826,1
83827,1
83828,1
83829,0
83830,0
83831,1
83832,1
83833,0
83834,0
83835,1
83836,0
83837,1
83838,0
83839,0
83840,0
83841,0
83842,1
83843,0
83844,0
83845,0
83846,0
83847,1
83848,1
83849,0
83850,1
83851,1
83852,1
83853,0
83854,0
83855,1
83856,0
83857,0
83858,0
83859,1
83860,1
83861,0
83862,0
83863,1
83864,0
83865,1
83866,1
83867,1
83868,0
83869,0
83870,0
83871,0
83872,0
83873,0
83874,1
83875,0
83876,0
83877,0
83878,0
83879,1
83880,0
83881,0
83882,0
83883,1
83884,1
83885,0
83886,0
83887,0
83888,1
83889,1
83890,1
83891,1
83892,0
83893,0
83894,1
83895,0
83896,0
83897,1
83898,0
83899,1
83900,1
83901,0
83902,1
83903,1
83904,0
83905,0
83906,1
83907,0
83908,0
83909,0
83910,1
83911,1
83912,0
83913,1
83914,0
83915,1
83916,0
83917,1
83918,1
83919,1
83920,1
83921,1
83922,0
83923,0
83924,1
83925,0
83926,1
83927,0
83928,0
83929,1
83930,0
83931,0
83932,1
83933,1
83934,1
83935,1
83936,1
83937,1
83938,1
83939,1
83940,1
83941,1
83942,1
83943,1
83944,1
83945,1
83946,1
83947,1
83948,0
83949,0
83950,1
83951,1
83952,0
83953,0
83954,1
83955,0
83956,0
83957,0
83958,0
83959,0
83960,0
83961,1
83962,0
83963,1
83964,1
83965,0
83966,1
83967,1
83968,0
83969,0
83970,0
83971,1
83972,0
83973,1
83974,0
83975,1
83976,0
83977,1
83978,1
83979,1
83980,0
83981,0
83982,0
83983,0
83984,0
83985,0
83986,1
83987,0
83988,0
83989,0
83990,1
83991,1
83992,1
83993,1
83994,0
83995,0
83996,0
83997,1
83998,1
83999,0
84000,0
84001,1
84002,1
84003,0
84004,0
84005,0
84006,1
84007,1
84008,1
84009,1
84010,0
84011,1
84012,0
84013,0
84014,1
84015,0
84016,1
84017,1
84018,0
84019,0
84020,0
84021,0
84022,1
84023,1
84024,1
84025,1
84026,1
84027,0
84028,1
84029,1
84030,1
84031,0
84032,1
84033,1
84034,1
84035,0
84036,0
84037,1
84038,1
84039,0
84040,0
84041,1
84042,1
84043,0
84044,0
84045,1
84046,0
84047,1
84048,0
84049,0
84050,0
84051,0
84052,1
84053,1
84054,0
84055,0
84056,1
84057,0
84058,0
84059,1
84060,0
84061,1
84062,1
84063,0
84064,0
84065,0
84066,1
84067,1
84068,1
84069,0
84070,1
84071,1
84072,1
84073,0
84074,0
84075,0
84076,0
84077,1
84078,0
84079,1
84080,0
84081,1
84082,1
84083,1
84084,1
84085,1
84086,0
84087,1
84088,0
84089,0
84090,1
84091,0
84092,0
84093,1
84094,1
84095,1
84096,0
84097,1
84098,0
84099,1
84100,1
84101,0
84102,0
84103,1
84104,0
84105,0
84106,1
84107,1
84108,1
84109,0
84110,1
84111,0
84112,1
84113,1
84114,1
84115,1
84116,1
84117,0
84118,0
84119,1
84120,0
84121,1
84122,0
84123,0
84124,0
84125,1
84126,0
84127,1
84128,1
84129,0
84130,1
84131,0
84132,1
84133,0
84134,1
84135,0
84136,0
84137,1
84138,1
84139,1
84140,1
84141,0
84142,1
84143,1
84144,0
84145,1
84146,1
84147,0
84148,1
84149,0
84150,1
84151,1
84152,0
84153,0
84154,0
84155,1
84156,0
84157,0
84158,0
84159,1
84160,1
84161,0
84162,0
84163,1
84164,1
84165,1
84166,1
84167,0
84168,0
84169,0
84170,1
84171,1
84172,0
84173,1
84174,0
84175,1
84176,1
84177,0
84178,0
84179,1
84180,1
84181,1
84182,0
84183,1
84184,1
84185,1
84186,1
84187,0
84188,0
84189,0
84190,1
84191,0
84192,0
84193,1
84194,0
84195,0
84196,0
84197,1
84198,0
84199,0
84200,1
84201,1
84202,0
84203,1
84204,0
84205,1
84206,1
84207,0
84208,0
84209,1
84210,1
84211,0
84212,0
84213,1
84214,1
84215,0
84216,1
84217,0
84218,0
84219,0
84220,1
84221,0
84222,0
84223,0
84224,1
84225,1
84226,1
84227,1
84228,0
84229,0
84230,1
84231,1
84232,1
84233,1
84234,0
84235,1
84236,1
84237,1
84238,0
84239,0
84240,0
84241,1
84242,0
84243,0
84244,0
84245,1
84246,1
84247,1
84248,0
84249,0
84250,0
84251,0
84252,1
84253,0
84254,1
84255,0
84256,1
84257,1
84258,1
84259,1
84260,0
84261,1
84262,1
84263,0
84264,1
84265,1
84266,0
84267,1
84268,0
84269,0
84270,1
84271,0
84272,1
84273,0
84274,0
84275,0
84276,0
84277,1
84278,0
84279,0
84280,1
84281,1
84282,0
84283,1
84284,0
84285,1
84286,1
84287,1
84288,1
84289,1
84290,0
84291,1
84292,0
84293,1
84294,1
84295,0
84296,0
84297,0
84298,0
84299,1
84300,0
84301,1
84302,1
84303,1
84304,0
84305,0
84306,1
84307,0
84308,1
84309,1
84310,0
84311,0
84312,0
84313,1
84314,0
84315,1
84316,1
84317,0
84318,1
84319,1
84320,1
84321,0
84322,0
84323,0
84324,1
84325,1
84326,1
84327,1
84328,0
84329,0
84330,0
84331,1
84332,0
84333,1
84334,1
84335,0
84336,1
84337,0
84338,1
84339,0
84340,1
84341,1
84342,1
84343,0
84344,1
84345,0
84346,0
84347,1
84348,1
84349,1
84350,0
84351,0
84352,1
84353,0
84354,0
84355,0
84356,1
84357,1
84358,0
84359,0
84360,0
84361,0
84362,0
84363,1
84364,1
84365,0
84366,0
84367,1
84368,1
84369,1
84370,0
84371,1
84372,0
84373,0
84374,1
84375,1
84376,0
84377,0
84378,0
84379,0
84380,0
84381,0
84382,0
84383,1
84384,0
84385,0
84386,0
84387,0
84388,1
84389,0
84390,0
84391,1
84392,0
84393,1
84394,1
84395,1
84396,1
84397,1
84398,1
84399,0
84400,1
84401,1
84402,0
84403,0
84404,0
84405,0
84406,1
84407,1
84408,1
84409,0
84410,1
84411,1
84412,1
84413,0
84414,0
84415,0
84416,1
84417,1
84418,0
84419,1
84420,1
84421,0
84422,1
84423,0
84424,0
84425,1
84426,1
84427,1
84428,0
84429,1
84430,1
84431,1
84432,1
84433,0
84434,1
84435,1
84436,1
84437,0
84438,1
84439,1
84440,1
84441,1
84442,1
84443,0
84444,1
84445,1
84446,1
84447,1
84448,1
84449,1
84450,0
84451,0
84452,0
84453,0
84454,0
84455,1
84456,1
84457,1
84458,1
84459,1
84460,1
84461,1
84462,0
84463,1
84464,1
84465,1
84466,1
84467,0
84468,1
84469,0
84470,1
84471,1
84472,1
84473,0
84474,1
84475,0
84476,1
84477,0
84478,1
84479,0
84480,1
84481,0
84482,1
84483,1
84484,0
84485,1
84486,1
84487,1
84488,1
84489,1
84490,1
84491,0
84492,0
84493,0
84494,1
84495,1
84496,0
84497,1
84498,1
84499,0
84500,1
84501,1
84502,0
84503,1
84504,0
84505,1
84506,1
84507,0
84508,1
84509,1
84510,0
84511,1
84512,0
84513,0
84514,1
84515,0
84516,0
84517,1
84518,1
84519,0
84520,1
84521,0
84522,1
84523,0
84524,0
84525,0
84526,1
84527,0
84528,1
84529,1
84530,0
84531,0
84532,0
84533,0
84534,1
84535,0
84536,1
84537,1
84538,0
84539,1
84540,1
84541,1
84542,0
84543,1
84544,1
84545,1
84546,0
84547,0
84548,1
84549,0
84550,0
84551,1
84552,1
84553,1
84554,0
84555,1
84556,1
84557,1
84558,1
84559,0
84560,1
84561,0
84562,1
84563,1
84564,1
84565,0
84566,0
84567,0
84568,0
84569,0
84570,1
84571,1
84572,0
84573,1
84574,0
84575,0
84576,1
84577,0
84578,0
84579,0
84580,0
84581,0
84582,1
84583,0
84584,1
84585,0
84586,0
84587,0
84588,1
84589,1
84590,1
84591,1
84592,1
84593,0
84594,0
84595,0
84596,0
84597,1
84598,1
84599,0
84600,0
84601,0
84602,0
84603,1
84604,1
84605,1
84606,1
84607,1
84608,0
84609,1
84610,1
84611,0
84612,0
84613,0
84614,1
84615,0
84616,1
84617,0
84618,0
84619,0
84620,0
84621,0
84622,0
84623,1
84624,1
84625,1
84626,0
84627,1
84628,1
84629,0
84630,1
84631,0
84632,0
84633,1
84634,1
84635,0
84636,0
84637,0
84638,1
84639,1
84640,0
84641,0
84642,1
84643,1
84644,1
84645,0
84646,0
84647,0
84648,1
84649,1
84650,0
84651,0
84652,0
84653,0
84654,1
84655,1
84656,0
84657,1
84658,0
84659,1
84660,0
84661,0
84662,1
84663,1
84664,0
84665,0
84666,1
84667,0
84668,1
84669,0
84670,0
84671,1
84672,1
84673,0
84674,0
84675,0
84676,0
84677,0
84678,0
84679,0
84680,0
84681,1
84682,1
84683,0
84684,0
84685,1
84686,0
84687,0
84688,1
84689,0
84690,1
84691,0
84692,0
84693,1
84694,1
84695,0
84696,0
84697,1
84698,1
84699,1
84700,1
84701,1
84702,1
84703,0
84704,0
84705,0
84706,0
84707,1
84708,1
84709,0
84710,1
84711,1
84712,1
84713,0
84714,1
84715,0
84716,1
84717,0
84718,0
84719,1
84720,1
84721,0
84722,1
84723,0
84724,1
84725,0
84726,1
84727,1
84728,1
84729,0
84730,0
84731,0
84732,1
84733,1
84734,1
84735,1
84736,1
84737,1
84738,0
84739,1
84740,0
84741,0
84742,1
84743,1
84744,0
84745,1
84746,1
84747,1
84748,0
84749,1
84750,1
84751,0
84752,0
84753,1
84754,0
84755,0
84756,0
84757,0
84758,1
84759,1
84760,1
84761,1
84762,1
84763,1
84764,0
84765,1
84766,1
84767,1
84768,0
84769,1
84770,0
84771,0
84772,1
84773,0
84774,1
84775,0
84776,1
84777,0
84778,1
84779,0
84780,0
84781,0
84782,1
84783,0
84784,0
84785,0
84786,0
84787,0
84788,1
84789,1
84790,0
84791,0
84792,0
84793,1
84794,0
84795,0
84796,1
84797,0
84798,0
84799,1
84800,0
84801,1
84802,0
84803,1
84804,1
84805,0
84806,1
84807,1
84808,1
84809,0
84810,0
84811,1
84812,1
84813,0
84814,1
84815,1
84816,0
84817,1
84818,1
84819,1
84820,0
84821,0
84822,1
84823,1
84824,0
84825,0
84826,0
84827,1
84828,0
84829,0
84830,0
84831,0
84832,1
84833,1
84834,1
84835,1
84836,1
84837,0
84838,0
84839,0
84840,1
84841,0
84842,0
84843,1
84844,0
84845,1
84846,1
84847,1
84848,1
84849,0
84850,1
84851,1
84852,0
84853,1
84854,0
84855,1
84856,0
84857,1
84858,0
84859,1
84860,0
84861,1
84862,1
84863,1
84864,1
84865,0
84866,1
84867,0
84868,0
84869,1
84870,0
84871,1
84872,1
84873,1
84874,0
84875,0
84876,1
84877,0
84878,0
84879,1
84880,1
84881,0
84882,1
84883,1
84884,0
84885,0
84886,0
84887,0
84888,1
84889,0
84890,1
84891,1
84892,1
84893,1
84894,0
84895,0
84896,0
84897,1
84898,1
84899,0
84900,0
84901,0
84902,1
84903,1
84904,0
84905,0
84906,1
84907,1
84908,0
84909,1
84910,0
84911,1
84912,0
84913,1
84914,1
84915,0
84916,0
84917,0
84918,1
84919,1
84920,0
84921,1
84922,0
84923,0
84924,0
84925,1
84926,1
84927,1
84928,1
84929,0
84930,0
84931,1
84932,1
84933,1
84934,1
84935,1
84936,0
84937,1
84938,0
84939,1
84940,1
84941,1
84942,0
84943,1
84944,1
84945,1
84946,0
84947,1
84948,0
84949,1
84950,0
84951,0
84952,0
84953,0
84954,1
84955,1
84956,0
84957,1
84958,0
84959,1
84960,1
84961,0
84962,0
84963,1
84964,1
84965,0
84966,0
84967,1
84968,1
84969,0
84970,1
84971,0
84972,1
84973,0
84974,0
84975,0
84976,0
84977,1
84978,1
84979,0
84980,1
84981,0
84982,1
84983,1
84984,0
84985,1
84986,0
84987,0
84988,0
84989,0
84990,0
84991,0
84992,1
84993,0
84994,0
84995,1
84996,1
84997,1
84998,0
84999,1
85000,1
85001,0
85002,1
85003,1
85004,1
85005,1
85006,0
85007,0
85008,1
85009,1
85010,0
85011,1
85012,1
85013,1
85014,0
85015,1
85016,1
85017,0
85018,0
85019,0
85020,0
85021,1
85022,0
85023,0
85024,1
85025,0
85026,1
85027,1
85028,1
85029,1
85030,1
85031,0
85032,0
85033,0
85034,0
85035,0
85036,0
85037,1
85038,0
85039,1
85040,1
85041,0
85042,0
85043,0
85044,1
85045,1
85046,0
85047,1
85048,0
85049,1
85050,1
85051,1
85052,0
85053,0
85054,1
85055,1
85056,0
85057,1
85058,0
85059,1
85060,0
85061,0
85062,1
85063,0
85064,1
85065,1
85066,0
85067,1
85068,0
85069,0
85070,0
85071,0
85072,1
85073,1
85074,0
85075,0
85076,1
85077,0
85078,1
85079,1
85080,0
85081,1
85082,1
